velz,logage,zH,FeH,MgFe,ML_r,g-r
6464.8366,0.9876,-1.4079,-1.7052,0.66709,2.1807,0.5462870045264054
6508.4907,1.122,-1.7671,-1.5277999999999998,0.38370000000000004,1.157,0.591910899530248
6365.7339,1.1322,-1.3316,-1.6476,0.3785,2.0249,0.5637874131625153
6376.3066,1.1342,-1.5901,-1.4728,-0.2489,1.3938,0.5017967557206475
6463.8879,0.6445,-1.426,-0.9027999999999999,0.6411,0.5772,0.5847960343468372
6395.3196,1.1368,-1.4881,-0.6570999999999999,0.4343,1.2849,0.5883220897945165
6446.4294,0.9096,-1.1721,-1.0764,-0.28359999999999996,1.3238,0.5423498354742549
6414.4552,0.9411,-1.3142,-1.6082999999999998,-0.13829999999999998,2.0932,0.535522396260248
6339.1483,1.053,0.2903,-1.2807000000000002,0.5146,2.1388,0.6151728758466817
6425.9623,1.0248,-1.3042,-1.1391,0.7999,1.4413,0.5341256875259432
6461.4581,0.8339,-1.621,-1.8689,0.3783,1.7435,0.5490779022622405
6449.9944,1.1252,-0.3455,-0.8926999999999998,0.11709999999999998,2.007,0.5888431067519804
6421.8102,0.981,-1.6881,-1.3853,1.0845,2.0891,0.5017967557206475
6424.8418,1.1255,-1.5456,-1.0588000000000002,0.4052,1.6496,0.5774989500703498
6363.7959,0.764,-1.3866,-1.5609,-0.36539999999999995,0.8415,0.5220773005103325
6550.3017,1.1184,-1.4611,-1.4895999999999998,0.4156,2.292,0.508446744600846
6347.0112,1.1423,-1.4037,-1.4919,0.8517,1.5113,0.5688295796245342
6358.4702,1.0844,-1.545,-1.2397999999999998,0.2238,1.1206,0.5440282365602087
6424.6369,1.072,-1.725,-1.8224,0.25150000000000006,1.568,0.5632165739587407
6484.4911,0.912,-1.504,-1.1011000000000002,0.6516,1.4837,0.5396773017083802
6491.6711,1.1047,0.2898,-1.1559,0.7983,1.382,0.5220336916408144
6373.8186,0.6273,-0.2738,-1.1736,0.7066,1.3845,0.5706984535155613
6481.5761,1.1345,-1.6098,-1.6976,0.05630000000000002,2.2207,0.5301269588997712
6372.629,1.1182,-0.756,-1.3624999999999998,1.0487000000000002,1.5096,0.5619847749686642
6462.8459,0.1548,-1.3416,-1.436,0.14679999999999999,1.3822,0.5781854319871371
6395.6071,1.1261,-1.1881,-0.9276,0.4672,2.2027,0.5459569136655631
6429.9486,0.9521,-1.3744,-1.7349,1.0323000000000002,2.0066,0.5786161188353844
6395.2464,0.8579,-1.7372,-1.7261,0.3511,1.3996,0.5024571891950416
6413.0008,1.0727,-1.1678,-1.6365,0.9274,2.1923,0.55736558595936
6383.0527,0.9391,-1.7304,-1.206,-0.33209999999999995,1.7768,0.5115830131298793
6399.813,0.8421,-1.5911,-1.2150999999999998,-0.021454999999999988,2.0712,0.5341781296176862
6365.5449,0.8576,-1.7347,-1.8319999999999999,-0.2941999999999999,2.1791,0.49216238569796644
6383.0527,1.1216,-1.4914,-1.2624,0.43707,1.9744,0.561010883140554
6487.4627,0.739,-1.6511,-1.7551,0.5505,1.5014,0.5581283982227916
6393.5275,0.8543,-1.6383,-1.6149,0.80826,1.5842,0.4807830541607956
6403.4015,0.8579,-1.1881,-1.4991,0.66191,1.4883,0.5376904149710526
6430.3646,0.9938,-1.4102,-1.4783,-0.2114999999999999,1.7281,0.553450382843721
6469.8927,0.8332,-1.2609,-1.3607999999999998,0.9316000000000001,1.9744,0.5076515956320975
6392.684,0.9328,-1.7415,-1.0373999999999999,0.33420000000000005,1.8925,0.5220336916408144
6312.4806,1.0881,-1.5372,-1.7274,0.2987,1.2701,0.5341256875259432
6265.2016,1.1407,-1.6892,-1.3923,0.44730000000000003,2.0866,0.5057765340962703
6535.5378,0.9153,-1.2734,-1.2413,0.2752,1.0151,0.5854451581869426
6484.8877,1.0934,-1.5157,-1.2244,0.28525999999999996,2.2466,0.5041293472872468
6446.4682,0.926,-1.2992,-1.6228,0.15626000000000004,1.9817,0.5806314386695703
6460.5699,1.1225,-1.6267,-1.2884,0.5165,1.1406,0.512962756075737
6391.9335,0.86,-1.131,-1.2884,0.4386,2.2598,0.5324592827546866
6427.6306,1.1265,-1.0148,-1.2941,0.0121,2.0286,0.5021876404671843
6357.072,0.974,-0.5403,-1.7103,0.6411,2.1147,0.6003546374647044
6445.6438,0.9337,-1.5288,0.049500000000000016,0.7230000000000001,2.2028,0.5413231781567873
6462.8459,0.8019,-1.426,-0.9875,0.5757000000000001,1.3822,0.5242784039692339
6360.1591,1.1021,-1.4935,-1.3910999999999998,1.1148,2.1687,0.5726903190004435
6407.5926,0.6812,-0.9876,-1.7858999999999998,0.1371,1.509,0.5843569470424796
6256.177,1.0984,-1.5177,-1.3369,0.66952,1.6382,0.5470026323410622
6380.2548,1.0226,-1.4567,-1.2397999999999998,0.341,1.4577,0.49806754230269235
6362.0799,0.9497,-0.4729,-0.9735999999999999,-0.34320000000000006,2.2653,0.5473605274479354
6490.9999,0.929,-1.6953,-0.8533999999999999,0.15486,1.3069,0.5145158910323175
6379.1455,0.8433,-1.2512,-1.2624,0.398,1.7379,0.5463848102328654
6433.9738,1.1181,-1.5708,-1.2807000000000002,0.2559,1.5904,0.5786527742195915
6496.7624,0.1778,-1.3854,-1.61,0.2871,1.4065,0.5007993014774712
6347.0112,0.7386,-1.6118,-1.3983999999999999,0.595,1.2909,0.5602889878304183
6350.8909,0.9874,-1.523,-1.0653000000000001,0.402505,1.9637,0.5391404434545706
6426.5473,1.1376,-1.3567,-1.3882,0.38388999999999995,2.2307,0.407518138866763
6464.0725,0.6499,-1.2845,-1.1795,0.8117,1.802,0.6169665924041112
6431.3454,0.9417,0.074,-1.0293,0.42300000000000004,2.1083,0.5646395968060602
6400.2435,0.4083,-1.6769,-1.1899,-0.1431,1.6725,0.5911777313630466
6408.2032,0.9959,-1.3549,-1.5263,-0.06739999999999996,0.7272,0.55736558595936
6511.0142,0.8574,-1.0745,-1.3712,-0.2753,1.88,0.5949508076064518
6517.3007,1.1313,-1.3745,-1.2399,0.81604,2.1741,0.5840672899968098
6415.8679,0.9119,-1.3447,-0.7886,0.16040000000000004,2.038,0.5296787258796911
6394.582,1.0612,-1.5386,-1.2094,0.39890000000000003,1.4534,0.5758372325581576
6542.086,1.1435,-1.4324,-1.2725,0.9099,1.4098,0.5626188857920909
6382.5417,1.0758,-1.6542,-0.8076999999999999,1.1324,2.206,0.5455806031748551
6432.2013,0.8887,-1.382,-1.2872000000000001,0.38980000000000004,2.2292,0.5426166282722278
6376.6622,1.1461,-1.3492,0.049500000000000016,-0.3358,2.1815,0.5359934726787685
6115.2798,0.1372,-1.6922,-1.1925000000000001,0.6781900000000001,1.3365,0.5490779022622405
6341.6638,1.1342,-0.6507,-1.4946,0.8015,1.5026,0.48995449323645346
6464.0966,0.8419,-1.4978,-1.2341000000000002,0.339865,1.5795,0.5378439152058974
6365.6684,0.971,-1.3588,-1.2371999999999999,-0.08339999999999997,2.3793,0.5989105235970271
6411.9496,0.6037,-1.612,-1.8521,0.44300000000000006,2.1567,0.5428504650527657
6429.3543,0.9098,-0.6025,-0.7971,-0.3847999999999999,2.1302,0.5685614832618882
6411.7107,1.1447,-1.6369,-1.6491,0.5884,1.9941,0.5572059422866005
6373.6466,0.9733,-1.6362,-1.2249999999999999,-0.28049999999999997,1.5742,0.5163345997100919
6423.7481,1.1325,-1.6593,-1.2734999999999999,0.6263000000000001,1.1753,0.51151560207866
6371.9725,0.6225,-0.9547,-1.1764000000000001,0.1405,2.1813,0.49806754230269235
6550.3017,0.8543,-0.0047,-1.2205,-0.1349999999999999,1.736,0.5427456787859342
6415.6928,1.0961,-1.2516,-0.8674,0.9869,2.332,0.5261359436355377
6422.0808,0.0815,-1.4555,-1.4644,0.3815,2.2047,0.543841415259223
6375.0281,1.1118,-1.5908,-0.9964999999999999,0.6007,1.2132,0.4998552038826176
6339.1959,1.1423,-1.4157,-1.4687999999999999,0.15080000000000002,0.7098,0.5393469873337295
6431.3603,0.6187,-1.7496,-1.4072,0.5761000000000001,1.473,0.5120145056557419
6411.3802,1.0758,-0.9987,-1.1034,0.4141,2.1092,0.5140653462349007
6403.4015,1.1446,-0.7879,-0.7990000000000002,0.5649,1.4183,0.5532488498451897
6365.5449,0.9529,-1.4156,-1.5277999999999998,0.21150000000000002,2.1337,0.569787192624645
6376.9788,1.0984,-1.6907,-1.2748,0.14949999999999997,1.3614,0.5016914898488096
6378.1309,0.7381,-1.5177,-1.1417,0.02180000000000004,1.762,0.5138486158038091
6425.9839,1.0983,-1.5695,-1.8469,0.31810000000000005,2.2614,0.5679594997667579
6434.2253,0.7,-1.1569,-1.9811999999999999,1.0634000000000001,2.3837,0.5049521186011532
6394.7458,1.1439,-1.2241,-1.0413,0.340915,1.5246,0.5543745719724029
6506.3016,1.1306,-1.4125,-1.0982,0.3046,0.6776,0.5989539636873502
6489.0269,0.7396,-1.4024,-1.8328,0.02560000000000001,1.5024,0.5228853070890267
6417.241,1.1059,-1.4866,-1.2230999999999999,1.0514999999999999,1.8596,0.6060484085567737
6398.9677,1.0499,-1.2694,-1.4394,0.44020000000000004,1.5018,0.6225915483766329
6413.2259,0.9241,-1.5565,-1.7783,0.8195,1.3076,0.6190788272597842
6392.6822,0.7844,-0.7955,-1.2458,0.30670000000000003,1.3278,0.5329334370292145
6505.6217,1.0243,-1.492,-1.2604000000000002,0.4076000000000001,1.0973,0.5245238001168246
6461.4581,1.1342,-1.5219,-0.9764,0.17965000000000003,2.0945,0.5358793094720085
6264.1432,0.7719,-1.6905,-1.1421000000000001,0.4386,2.275,0.5604815158263534
6433.9608,0.4029,-1.4484,-1.9582000000000002,0.669,2.159,0.6239946875781186
6295.21,0.9988,-1.2895,-1.7776999999999998,0.332,1.681,0.48690916574622634
6410.8683,0.866,-1.7348,-1.4757,0.5169,2.0028,0.5644528632761165
6517.0315,0.8332,-1.7327,-1.4991,0.274,0.81,0.514425537073393
6400.2999,0.7561,-1.3865,-1.0764,0.3516,1.4722,0.5755977283357225
6440.6807,1.0233,-1.0383,-1.1492,1.1184,2.0867,0.564270278895151
6439.6844,1.1255,-1.4553,-1.519,0.349,2.2456,0.6023585934254783
6341.6638,0.8117,-1.5031,-1.8395000000000001,0.57496,1.4789,0.6602643718508716
6492.1336,1.1334,-1.426,-1.1074000000000002,0.13143000000000002,1.5416,0.5713112187915641
6477.2488,0.8582,-1.5978,-1.9317,0.38220000000000004,1.6692,0.5742914522824236
6406.0908,1.1351,-1.5031,-1.5234,0.44020000000000004,1.7803,0.5106148485538
6424.6525,0.9257,-1.4484,-1.3217,0.4372,2.0046,0.4584674198974028
6395.2464,0.7381,0.2876,-0.9339999999999999,-0.2659999999999999,1.3,0.556716024189285
6419.4109,1.0822,-0.6144,-0.9431,0.31900000000000006,2.2329,0.5263791247974012
6503.6229,0.9733,-1.4978,-1.2121,0.5078,1.5363,0.5816836870059063
6445.6144,0.4265,-1.7326,-0.5803,0.6052,2.1482,0.5030865143946812
6431.9141,1.1059,-0.9155,-1.0363,0.4359,2.0254,0.5617350094426854
6362.6352,0.6857,-1.2803,-0.0015000000000000013,0.5939000000000001,1.4534,0.590195329947889
6344.7383,1.0982,-1.4514,-0.921,0.26960000000000006,2.2723,0.5600761538291863
6375.571,0.9693,-1.3544,-1.2725,0.39890000000000003,0.8287,0.5429199456731482
6501.5867,0.8956,-1.6015,-1.1676000000000002,0.6553,2.2343,0.5293808708099448
6442.3177,0.8679,-1.3572,-1.1819,1.0201,1.2751,0.5653448774834544
6401.0992,1.1364,-1.4318,-0.7707999999999999,0.56342,1.6545,0.5513012674113753
6383.757,0.9693,-1.4702,-1.3909,0.3003,0.6776,0.561433054021208
6387.9096,1.1405,-1.1917,-1.2748,0.57496,1.4037,0.5999792159680624
6463.8879,0.4846,-0.946,-1.5734000000000001,0.40720000000000006,1.6496,0.5536404322001971
6395.532,0.9345,-1.5953,-1.1656,0.30700000000000005,1.6403,0.6115028685157142
6367.2654,1.1448,-0.447,-1.8689,0.9545,2.2262,0.5062057206591106
6405.0569,0.6867,0.2967,-1.4811,0.07120000000000004,2.2161,0.5829472523304275
6518.2555,1.1287,-1.4125,-0.04490000000000002,0.6753,1.4413,0.5236118260962286
6420.3269,0.943,-1.0248,-1.2955,0.27040000000000003,1.4568,0.5854451581869426
6505.3943,1.1235,-1.2401,-1.0846,0.4773,0.9873,0.5341256875259432
6401.3244,1.1234,-1.7368,-1.1730999999999998,0.4168,1.1604,0.557488371193628
6432.3694,0.9314,-1.3446,-1.2537,0.3704,1.7574,0.538880052982023
6439.5081,1.1333,-1.6182,0.2247,0.09130000000000005,2.1825,0.5983273449849094
6398.9002,0.7828,-1.5504,-1.0363,1.185,0.7693,0.5532488498451897
6404.2318,1.0004,-1.5275,-1.2397999999999998,0.8373400000000001,2.2662,0.5840004209236156
6439.511,0.9381,-1.7789,-0.9778000000000001,-0.31310000000000004,1.6161,0.5621832330174641
6401.8243,0.8345,-1.7744,-1.3712,0.4343,2.2051,0.5602889878304183
6359.9357,0.9582,-1.6018,-1.3712,0.5301,2.154,0.5297621700131714
6387.5067,0.9171,-1.1201,-1.4476,0.42500000000000004,2.2245,0.5044190087145921
6392.777,0.7532,0.113,-1.1023999999999998,0.4274,2.1045,0.5453893283567055
6315.6557,0.9991,-1.7452,-1.4421,0.6403000000000001,0.8317,0.5610545247101726
6399.873,0.8434,-1.6759,-0.9968,0.12177000000000002,1.6555,0.5577011042574895
6393.0448,0.6881,-1.1419,-1.4991,1.0491000000000001,1.5246,0.5640860600019977
6365.6241,1.0495,-1.3066,0.07070000000000001,1.1273,1.2057,0.4958697906657221
6373.6466,1.1258,-1.5373,-1.0959,0.8153600000000001,1.8169,0.5581366460203583
6404.7168,0.1336,-1.0876,-1.407,0.6833,0.5814,0.5235772732571462
6398.9002,0.8971,-1.5416,-1.3501,0.3677,2.1083,0.5058425665565522
6389.4916,1.0499,-1.5408,-1.1883,0.5019,1.6725,0.557325183815891
6505.1676,0.9465,-1.7265,0.0121,0.1194,1.4737,0.5612521567988438
6492.1385,1.1342,-1.476,-1.2183,-0.19011,1.3967,0.542208932038335
6412.2516,1.1331,-1.6878,-1.1676000000000002,0.4386,2.0122,0.5366471985127532
6419.1899,0.8819,-1.2487,-1.5840999999999998,0.684,1.7752,0.5325830109455438
6399.2425,0.8543,-1.5911,-0.31379999999999997,-0.2538999999999999,2.091,0.5565641088067252
6517.2809,0.1956,-1.2691,-0.9423,-0.28049999999999997,1.5246,0.5817183005041358
6506.0441,0.8014,-1.4945,-0.9350999999999998,0.3759,2.1981,0.5870979315292431
6418.9858,0.9692,-1.524,0.049500000000000016,0.4876,1.7875,0.5276363956281216
6421.9997,0.8382,-1.1917,-1.1239999999999999,0.4621,1.8773,0.6171902219017937
6373.4484,1.0918,0.2898,0.03470000000000001,0.362,2.1964,0.5396773017083802
6411.8197,0.7844,-1.3544,-1.4301,0.15080000000000002,2.1975,0.5142746773836109
6405.2707,1.1178,-1.2406,-0.8030000000000002,0.48960000000000004,2.3245,0.5612273557927949
6497.6325,1.0993,-1.0424,-1.2026000000000001,0.3537,0.9769,0.5466007192660101
6361.0246,0.9574,-1.6542,-1.1730999999999998,1.1482999999999999,0.999,0.5594856700767821
6396.859,0.9497,-1.2264,-1.5989,1.185,2.3666,0.5989539636873502
6401.3244,1.1003,-0.9377,-1.0307,-0.3847999999999999,1.4236,0.5633376710881919
6376.7819,0.9031,-1.5111,-1.0755,1.0663,2.1742,0.5066390793309239
6400.0944,0.2264,-1.5403,-1.2085,0.2039,1.4305,0.5709799814497671
6414.7218,0.7837,-0.6144,-0.7601,0.27290000000000003,1.6407,0.5515738109649959
6393.5275,1.123,-1.5028,-0.6570999999999999,0.5073000000000001,1.3037,0.508446744600846
6375.5743,0.9566,-1.6707,-1.6994,0.181,2.066,0.5853113871004325
6433.2968,0.5799,-1.5696,-0.9417,0.9095000000000001,2.2875,0.5917267020853387
6402.1706,1.1374,-1.5787,-1.4527,0.07120000000000004,2.0804,0.5634056302120314
6434.8251,0.7258,-1.4294,0.049500000000000016,0.40198,2.2063,0.5294910651758187
6445.092,0.8275,-1.5122,-1.3489,0.81804,1.5568,0.5242784039692339
6361.5224,0.9455,-1.6814,-1.4171,1.0683,1.268,0.5829273497972878
6496.153,0.9041,-1.7132,-0.9853000000000001,0.09504000000000004,2.1384,0.6008624947290429
6427.783,0.9687,-1.2448,-1.6082,-0.2753,2.3069,0.6069424914584971
6415.4312,0.7818,-0.4658,-1.1184,-0.08119999999999994,2.2292,0.6125717515474207
6336.0072,0.838,-1.7458,0.1806,-0.1622,1.5574,0.6059036404212179
6432.0236,0.838,-1.2512,-1.0256,0.5289200000000001,2.1092,0.5220773005103325
6438.2005,0.8421,-1.4249,-0.6487,0.9931,1.7375,0.5519781586965706
6358.1912,1.1229,-1.4349,-0.08919999999999997,0.4656,1.9101,0.5589847078902324
6441.5743,1.1147,-1.2833,-1.1501,1.1324,2.2302,0.5107534650685892
6468.9551,1.0584,-1.5031,-1.3137,-0.12079999999999996,1.7225,0.6617353059184268
6415.5016,0.6812,-1.3865,-1.0227000000000002,0.193025,2.2224,0.5701297882334728
6488.8352,0.1051,-1.276,-1.5869,0.3279,2.0765,0.5544341514689961
6422.9314,0.8985,-0.1184,-1.4858,0.12177000000000002,1.0905,0.48995449323645346
6423.5578,1.003,-1.5633,-1.2397999999999998,0.7066,0.8284,0.5637697260478802
6352.0112,0.8857,-1.773,-1.1475000000000002,0.3421,2.1964,0.5316045476939877
6462.8459,0.8952,-1.4961,-1.1757,0.3111,2.0712,0.500004887019017
6528.7133,0.7812,-1.4286,-1.0013,0.07530000000000003,0.9155,0.5517087251414239
6365.6004,0.2668,-0.5722,-1.3180999999999998,-0.08079999999999998,1.6692,0.4822586476394406
6380.1738,0.4056,-1.4663,-1.3785999999999998,-0.11257999999999999,1.8647,0.48908646341865847
6417.496,1.1238,-1.2535,0.1175,1.1155,2.0068,0.5844224207899344
6432.4257,1.1309,-1.5493,-1.2094,0.36350000000000005,0.7778,0.5513606422518649
6393.1865,1.1004,-1.4682,-1.0959,-0.017500000000000016,1.5697,0.5709799814497671
6496.5994,0.9878,-1.2341,0.09140000000000001,-0.017790000000000007,1.403,0.5321717678387472
6432.9329,0.1778,-1.1821,0.020899999999999974,1.0388000000000002,0.6776,0.5293808708099448
6501.0656,1.0693,-0.8894,-1.1855,0.35609999999999997,1.268,0.5562806142853987
6448.145,1.1247,-1.143,-1.1308,0.4274,1.5507,0.4904343013017609
6446.6405,1.0349,-1.0149,-1.2209,0.35030000000000006,1.9588,0.624958636917853
6445.092,1.1215,-1.3492,-0.9471,0.33120000000000005,1.5926,0.588943826038232
6416.36,0.7836,-1.5914,-1.5424000000000002,0.27580000000000005,2.1975,0.5771261883276395
6380.0188,0.4819,-1.2991,-0.8439999999999999,0.6181000000000001,1.4534,0.5253163069651094
6354.3561,0.7989,-1.0037,-1.8925999999999998,0.32880000000000004,1.3621,0.5967113171194995
6391.6929,0.9111,-0.881,-1.0215,1.1589,2.2865,0.5674534193436216
6341.6638,1.1311,-1.4319,-1.4631999999999998,0.09710000000000002,1.3037,0.5509745612011017
6442.2284,0.789,-0.9987,-1.0475999999999999,0.2987,2.3435,0.5364681683354604
6397.8842,0.8543,-1.7018,-1.0087,0.4364,2.3278,0.6068660150951217
6397.0615,1.123,-1.447,-1.1401000000000001,0.5985,0.8641,0.5612273557927949
6476.0437,1.0009,-1.1373,0.09140000000000001,0.21990000000000004,1.0461,0.5398707753241183
6418.6735,0.9744,-1.6759,-1.1326999999999998,0.41000000000000003,2.1805,0.5515738109649959
6367.3292,1.0538,-0.9282,-0.7416,0.47280000000000005,2.0982,0.5018298700664587
6504.6855,0.4759,-0.8927,-0.6732,-0.13839999999999997,1.4024,0.5129196581134181
6362.5081,0.7995,-1.7133,-1.1676000000000002,0.3136,1.8602,0.578874064116718
6421.7478,1.0156,-1.2992,-0.923,1.049,1.5243,0.5701297882334728
6364.5796,1.1423,-1.575,-0.9797,0.010199999999999987,2.2245,0.5771716002569036
6412.5857,1.1277,-1.5059,-0.7419,-0.24049999999999994,1.3282,0.5967113171194995
6353.7936,1.0117,-1.3549,-0.31379999999999997,-0.16769999999999996,2.303,0.5612521567988438
6421.58,1.1435,-1.3416,-1.2157,-0.30700000000000005,1.7359,0.5687885408191562
6395.6246,1.1003,-1.4946,-1.4394,0.5505,1.8517,0.5590517234604988
6418.5442,0.7683,-1.4911,-1.2871,0.9584,0.8665,0.5220336916408144
6504.6855,0.9212,-1.645,-1.5847,0.14679999999999999,1.9689,0.5454153615141593
6406.7828,1.0117,-1.3135,-1.4421,0.45160000000000006,1.973,0.5928769783847372
6420.6053,0.9817,-1.5847,-1.2861,0.07560000000000006,1.7016,0.5709799814497671
6418.2778,1.0349,-1.6532,-1.5734000000000001,0.5328,2.3071,0.5989539636873502
6431.9141,0.9119,-1.5847,-0.7419,0.6948000000000001,1.7025,0.5707268116228335
6386.6555,0.9656,-0.7686,-1.8354,-0.14689999999999992,1.7359,0.6097076018366039
6529.5994,1.1008,-1.3984,-1.2341000000000002,1.1681,1.7435,0.5462870045264054
6440.4267,1.1228,-1.2991,-1.4946,0.15684,0.8641,0.5797451787370136
6385.2702,0.8279,-1.5804,-1.5054,-0.3235,1.3806,0.6027158448767977
6387.4419,0.9938,-1.6542,-1.1651,-0.2114999999999999,1.6382,0.5850451114922919
6441.2929,0.7818,-1.1732,-1.4438,0.22910000000000003,1.7028,0.5950510366474759
6366.2553,0.8681,-1.5634,-1.3305,0.3819,1.1633,0.5544617107959482
6459.6478,1.1228,-1.2992,-1.1586,-0.10570000000000002,1.2774,0.5235992148243582
6382.006,1.0978,-1.6182,-1.3949,1.0337,0.836,0.49355164066913915
6436.9826,0.9982,-1.1035,-1.2497,-0.2056,2.1964,0.5340369661947761
6363.7959,1.0998,-1.6897,-1.7753,-0.13370000000000004,2.036,0.6130513262304191
6370.2197,0.6881,-1.4395,-1.2807000000000002,0.4953,1.5829,0.5651035461581557
6427.6306,1.0946,-1.3751,-1.3909,0.44670000000000004,1.5521,0.5014686604868359
6437.0397,0.4998,-1.6669,-1.2405,-0.36539999999999995,1.0151,0.5083994342636657
6431.3955,0.9231,-1.6556,-0.9751000000000001,0.339865,1.8021,0.5755977283357225
6300.1868,1.0825,-1.6281,-1.5744,0.23990000000000003,1.802,0.5232787967056822
6385.3377,0.1336,-1.4028,-0.7658999999999999,0.32880000000000004,2.0856,0.6060395293225724
6352.3492,0.8553,-1.4935,-1.4635,0.6795,2.2148,0.5300808250337781
6460.0777,1.1325,-1.5978,-1.2279,1.1759,1.2513,0.539010193781948
6324.2046,0.9587,-1.523,-1.5816,0.4343,1.0461,0.5427456787859342
6440.4713,1.1365,-1.0185,-1.4716,0.11320000000000002,0.7693,0.5612521567988438
6379.6117,0.9484,-1.5774,-1.8035,0.4152,1.3898,0.5366471985127532
6508.8979,1.0043,-1.3759,-1.6766,0.24980000000000002,2.146,0.5152476687187715
6442.5062,1.1227,-1.7431,-0.04490000000000002,0.32880000000000004,1.7503,0.5812752002710511
6437.6671,1.0612,-0.756,-1.2397999999999998,0.4857,1.1783,0.5557435082184554
6416.1535,0.886,-1.5403,-0.6200999999999999,-0.06679999999999997,2.1526,0.604322834409686
6415.9933,1.0689,-1.4255,-1.2443,0.8517,2.2224,0.5341781296176862
6410.9742,0.9574,-0.086,-0.7678,0.7678,2.2084,0.578874064116718
6366.1031,0.9676,-1.6149,-1.3609,0.3668,1.7414,0.6009638409364726
6329.3186,1.0743,-1.7326,-0.8634999999999999,-0.19789999999999996,1.8065,0.5057765340962703
6422.4794,1.1229,-0.3293,-1.0885,0.4385,2.0491,0.5440282365602087
6308.5247,0.9307,-1.694,-1.8689,-0.0741,2.1017,0.5689077013758492
6400.9814,0.8452,-1.7527,-1.2141,0.8351999999999999,1.5126,0.5224044420629639
6401.0992,0.9241,-1.6871,-1.3876,0.4668,1.3655,0.5560139685194656
6429.3543,0.9026,-1.3866,-0.6931,0.6719,1.8611,0.5624630242194542
6518.2555,0.986,-0.5864,-1.034,0.404,1.439,0.4134329654607143
6264.1432,1.0955,-1.0248,-1.1613,0.13239,2.1039,0.5206083106040893
6351.9301,0.8369,-1.5243,-1.2562,0.3258,1.973,0.5505193156550519
6373.4225,0.853,-1.7197,-1.4253,0.5505,2.149,0.5536404322001971
6504.1468,1.1388,-1.4972,-1.5984,0.48960000000000004,1.6509,0.5511879801165378
6395.7725,0.0707,-1.1841,-1.1358000000000001,0.42410000000000003,2.0691,0.5613769488682436
6433.6949,0.7951,-1.2992,-1.6936,0.24920000000000003,1.6586,0.5403922202499558
6412.1304,0.5073,-1.7944,-0.22970000000000002,0.7775000000000001,1.127,0.5176363664460126
6375.4611,1.1147,-1.6784,-1.0759999999999998,0.19341999999999998,0.9267,0.5420961410863185
6445.0319,1.1336,-1.4387,-1.3139999999999998,0.40720000000000006,1.8077,0.5118404471597557
6418.2443,1.0285,-1.4992,-1.4631999999999998,0.26780000000000004,1.1279,0.5742298913273487
6347.2796,0.6225,-1.497,-1.2811000000000001,-0.3847999999999999,1.9924,0.5581366460203583
